species	latitude	longitude	stem_diameter_cm	height_m	crown_radius_m
Quercus ilex	42.127	2.601	15.6	11	1.5
Quercus ilex	42.132	1.185	15.6	4.5	1.75
Quercus ilex	42.163	2.528	15.6	7.5	1.5
Quercus ilex	42.19	2.564	15.6	9.5	1.75
Pinus pinaster	42.309	-6.161	15.6	5.5	1
Quercus ilex	42.372	1.652	15.6	4.5	2.75
Pinus pinaster	42.776	-8.621	15.6	8	1.25
Quercus ilex	42.822	-2.951	15.6	5.5	1.25
Quercus ilex	42.86	-1.788	15.6	5.5	2
Quercus ilex	42.875	-2.829	15.6	5.5	1.25
Fagus sylvatica	42.912	-3.098	15.6	14	2.75
Pinus pinaster	42.92	-8.645	15.6	16.5	0.75
Fagus sylvatica	43.019	-2.779	15.6	12.5	2
Quercus ilex	43.153	-4.562	15.6	5	1.25
Pinus pinaster	43.2	-8.976	15.6	10	1.25
Pinus pinaster	43.239	-7.818	15.6	9	1.25
Quercus ilex	36.566	-5.201	15.7	8	1.25
Pinus pinaster	36.652	-4.913	15.7	5.5	1.75
Quercus ilex	36.845	-4.649	15.7	5.5	2
Quercus ilex	37.055	-2.786	15.7	4.5	1.25
Quercus ilex	37.405	-3.61	15.7	4.5	2
Quercus ilex	37.513	-2.287	15.7	3.5	2
Quercus ilex	37.638	-3.861	15.7	7	2
Quercus ilex	37.638	-6.79	15.7	6	2
Quercus ilex	37.827	-6.307	15.7	5	2.5
Quercus ilex	37.974	-5.118	15.7	4.5	2.25
Quercus ilex	38.05	-4.869	15.7	5.5	1.25
Pinus pinaster	38.054	-5.154	15.7	9	1.5
Quercus ilex	38.087	-5.326	15.7	3.5	2.25
Quercus ilex	38.186	-4.051	15.7	4.5	1.5
Quercus ilex	38.236	-6.921	15.7	4.5	2.5
Pinus pinaster	38.263	-2.749	15.7	8	2
Quercus ilex	38.311	-7.09	15.7	4	2
Quercus ilex	38.373	-4.328	15.7	4.5	1.75
Quercus ilex	38.391	-4.328	15.7	4.5	2.25
Pinus pinaster	38.433	-2.473	15.7	4	1.75
Pinus pinaster	38.481	-4.273	15.7	8.5	2
Pinus pinaster	38.507	-4.434	15.7	11	1
Quercus ilex	38.548	-0.734	15.7	3	1
Quercus ilex	38.793	-2.401	15.7	4.5	1.75
Quercus ilex	39.019	-6.459	15.7	4.5	1.25
Quercus ilex	39.029	-6.112	15.7	5	1.75
Quercus ilex	39.071	-6.342	15.7	5	2.5
Pinus pinaster	39.101	-4.492	15.7	7.5	2
Pinus pinaster	39.307	-3.638	15.7	8	2
Pinus pinaster	39.404	-6.77	15.7	7	1.75
Pinus pinaster	39.48	-5.023	15.7	6	1.5
Quercus ilex	39.486	-2.256	15.7	6	1.25
Quercus ilex	39.581	-4.246	15.7	5	2
Quercus ilex	39.61	-4.048	15.7	5.5	1.75
Quercus ilex	39.642	-2.872	15.7	5	1.25
Quercus ilex	39.686	2.511	15.7	7	1.25
Quercus ilex	39.795	2.884	15.7	7	1.75
Quercus ilex	40.07	-5.275	15.7	4.5	2.25
Quercus ilex	40.183	-6.134	15.7	5	1.75
Quercus ilex	40.185	-1.097	15.7	4	1.5
Pinus pinaster	40.193	-0.556	15.7	6.5	1.5
Quercus ilex	40.3	-4.412	15.7	6	1.5
Quercus ilex	40.368	-0.362	15.7	4.5	1.5
Pinus pinaster	40.427	-6.159	15.7	8	1.5
Quercus ilex	40.444	-0.147	15.7	4	1
Pinus pinaster	40.483	-6.263	15.7	8	1
Quercus ilex	40.529	-5.727	15.7	5	1.25
Pinus pinaster	40.543	-4.393	15.7	6.5	1.25
Quercus ilex	40.604	-3.603	15.7	4	2
Quercus ilex	40.63	-3.863	15.7	4.5	1.5
Quercus ilex	40.719	-2.088	15.7	5.5	1.75
Pinus pinaster	40.876	-4.483	15.7	4.5	1.75
Quercus ilex	40.91	-6.388	15.7	6.5	2
Quercus ilex	41.101	-2.809	15.7	6	1.5
Quercus ilex	41.18	-2.201	15.7	6	2
Quercus ilex	41.198	-2.213	15.7	4.5	2
Pinus pinaster	41.255	-4.361	15.7	5	1.25
Quercus ilex	41.358	-1.984	15.7	4	2
Pinus pinaster	41.377	-1.314	15.7	6	1.5
Pinus pinaster	41.569	-2.652	15.7	6	1
Pinus pinaster	41.623	-2.496	15.7	6.5	1
Quercus ilex	41.631	2.4	15.7	7	2
Quercus ilex	41.669	-2.76	15.7	6	2
Pinus pinaster	41.678	-3.084	15.7	9	1.5
Quercus ilex	41.73	-2.435	15.7	5.5	2
Quercus ilex	41.778	-4.372	15.7	4	2
Quercus ilex	41.784	2.399	15.7	8.5	1.25
Quercus ilex	41.794	-2.651	15.7	5.5	1.25
Pinus pinaster	41.93	-6.118	15.7	6	1
Quercus ilex	41.945	0.781	15.7	5.5	1.75
Quercus ilex	41.963	0.37	15.7	4.5	1.75
Pinus pinaster	42.002	-8.711	15.7	11.5	1.5
Pinus pinaster	42.002	-8.747	15.7	9	1.75
Pinus pinaster	42.081	-7.38	15.7	6.5	1
Fagus sylvatica	42.145	-2.576	15.7	10	2.5
Quercus ilex	42.145	2.613	15.7	6.5	1
Pinus pinaster	42.186	-7.898	15.7	7	1.5
Quercus ilex	42.225	-0.043	15.7	5	1.75
Quercus ilex	42.235	2.503	15.7	11	1.75
Quercus ilex	42.272	2.734	15.7	5.5	1.75
Quercus ilex	42.406	-6.886	15.7	7	1.5
Pinus pinaster	42.471	-4.411	15.7	6.5	1.5
Pinus pinaster	42.485	-7.285	15.7	9	1
Quercus ilex	42.505	0.067	15.7	5	1.75
Pinus pinaster	42.515	-8.623	15.7	9	2
Quercus ilex	42.581	0.246	15.7	4	1.75
Pinus pinaster	42.727	-4.771	15.7	6.5	1
Pinus pinaster	42.775	-8.426	15.7	14	1.25
Pinus pinaster	42.781	-5.262	15.7	6	1.25
Pinus pinaster	42.812	-8.536	15.7	11.5	1
Fagus sylvatica	42.825	-4.15	15.7	8	1.5
Quercus ilex	42.836	-1.275	15.7	5.5	2.25
Quercus ilex	42.875	-2.841	15.7	5.5	1.5
Pinus pinaster	42.963	-7.37	15.7	10	1.5
Pinus pinaster	42.975	-9.037	15.7	5.5	1
Pinus pinaster	42.983	-8.608	15.7	11	1.25
Fagus sylvatica	43.01	-4.46	15.7	11	1.75
Quercus ilex	43.037	-3.356	15.7	6.5	1.5
Pinus pinaster	43.064	-8.755	15.7	8	1.75
Fagus sylvatica	43.152	-3.763	15.7	11	1.5
Pinus pinaster	43.244	-8.458	15.7	13	1
Pinus pinaster	43.658	-7.487	15.7	7	1
Quercus ilex	36.857	-5.042	15.8	4.5	1.75
Pinus pinaster	37.127	-2.977	15.8	6	2
Quercus ilex	37.145	-3.439	15.8	5.5	2.25
Pinus pinaster	37.226	-2.808	15.8	3.5	2
Quercus ilex	37.271	-2.831	15.8	4.5	1.75
Quercus ilex	37.288	-2.402	15.8	3.5	1.75
Quercus ilex	37.299	-2.887	15.8	4	2
Pinus pinaster	37.307	-2.492	15.8	4.5	1.5
Quercus ilex	37.425	-2.853	15.8	4.5	1.75
Quercus ilex	37.851	-5.41	15.8	6	2.5
Quercus ilex	37.914	-4.888	15.8	9.5	2
Quercus ilex	37.932	-4.912	15.8	4.5	1.75
Quercus ilex	37.932	-4.912	15.8	5	1.75
Quercus ilex	38.001	-5.073	15.8	6	2.5
Quercus ilex	38.11	-2.795	15.8	7.5	2.5
Quercus ilex	38.116	-5.224	15.8	4.5	2.25
Quercus ilex	38.119	-2.783	15.8	7	1.75
Quercus ilex	38.144	-2.395	15.8	4	1.5
Pinus pinaster	38.159	-1.904	15.8	6	1.25
Quercus ilex	38.167	-4.164	15.8	5.5	2.25
Pinus pinaster	38.237	-4.383	15.8	10.5	1.25
Quercus ilex	38.24	-4.063	15.8	5	1.75
Quercus ilex	38.24	-4.063	15.8	4.5	1.75
Pinus pinaster	38.299	-5.07	15.8	5.5	1.5
Quercus ilex	38.312	-4.132	15.8	6	2.25
Quercus ilex	38.326	-5.059	15.8	4	2
Pinus pinaster	38.334	-2.554	15.8	7.5	1
Pinus pinaster	38.38	-2.702	15.8	8	1.25
Quercus ilex	38.429	-6.686	15.8	4.5	2.25
Quercus ilex	38.461	-2.897	15.8	4	2.25
Pinus pinaster	38.465	-4.112	15.8	7.5	1.75
Quercus ilex	38.52	-4.032	15.8	5	2.5
Quercus ilex	38.622	-4.539	15.8	4.5	2
Quercus ilex	39.084	-4.411	15.8	5.5	1.75
Quercus ilex	39.173	-6.083	15.8	5.5	2
Quercus ilex	39.375	-4.115	15.8	5	2
Quercus ilex	39.375	-7.189	15.8	5	2
Pinus pinaster	39.387	-5.601	15.8	7	2
Pinus pinaster	39.39	-4.44	15.8	8.5	1.5
Quercus ilex	39.444	-6.955	15.8	4.5	1.75
Pinus pinaster	39.472	-4.941	15.8	5.5	1.5
Quercus ilex	39.555	-6.23	15.8	5	1.75
Quercus ilex	39.584	-6.322	15.8	5	2.25
Pinus pinaster	39.701	-2.032	15.8	7.5	1
Quercus ilex	39.918	-5.621	15.8	4.5	1.5
Quercus ilex	40.081	-5.17	15.8	7	1.25
Quercus ilex	40.127	-2.354	15.8	5.5	1.75
Quercus ilex	40.13	-0.57	15.8	4	1.75
Pinus pinaster	40.23	-1.813	15.8	6	1
Quercus ilex	40.241	-4.775	15.8	5	1.75
Quercus ilex	40.272	-4.494	15.8	5.5	1.5
Pinus pinaster	40.297	-1.353	15.8	7.5	1
Pinus pinaster	40.297	-5.988	15.8	5.5	1.5
Quercus ilex	40.301	-4.341	15.8	5.5	2.5
Pinus pinaster	40.303	-6.27	15.8	8.5	1.25
Pinus pinaster	40.332	-4.695	15.8	5	1.75
Pinus pinaster	40.363	-6.115	15.8	7	1.25
Pinus pinaster	40.384	-6.244	15.8	5.5	1
Quercus ilex	40.473	-4.262	15.8	4	1.5
Pinus pinaster	40.516	-4.381	15.8	5.5	1.5
Pinus pinaster	40.529	-6.285	15.8	11	1.25
Quercus ilex	40.56	0.083	15.8	7	2
Quercus ilex	40.566	-3.874	15.8	5.5	2
Quercus ilex	40.566	-3.874	15.8	4.5	1.75
Quercus ilex	40.569	-5.552	15.8	5	1.5
Quercus ilex	40.584	-4.713	15.8	4	2
Quercus ilex	40.626	-6.624	15.8	5	1.75
Quercus ilex	40.695	-2.432	15.8	5	2
Quercus ilex	40.695	-4.539	15.8	4	1.75
Quercus ilex	40.716	-1.757	15.8	7	1
Quercus ilex	40.726	-1.84	15.8	6	1.5
Quercus ilex	40.748	-2.408	15.8	5.5	2
Quercus ilex	40.812	-4.541	15.8	4.5	2
Quercus ilex	40.889	-4.128	15.8	4.5	1.75
Quercus ilex	40.992	-3.571	15.8	6	2.25
Quercus ilex	40	-3.633	15.8	4	2
Quercus ilex	41.108	0.857	15.8	5	1.25
Quercus ilex	41.245	-2.57	15.8	5.5	1.25
Pinus pinaster	41.289	-4.553	15.8	6	1.5
Quercus ilex	41.289	0.875	15.8	6	1.5
Quercus ilex	41.317	-2.892	15.8	5	1.75
Quercus ilex	41.461	-5.503	15.8	4.5	2
Pinus pinaster	41.523	-4.582	15.8	5	1
Pinus pinaster	41.524	-2.557	15.8	7.5	1.25
Pinus pinaster	41.587	-2.532	15.8	7	1.5
Quercus ilex	41.605	2.484	15.8	6.5	2
Quercus ilex	41.638	2.016	15.8	7.5	1.75
Quercus ilex	41.729	2.135	15.8	10	1
Quercus ilex	41.785	-2.675	15.8	4.5	1.75
Quercus ilex	41.785	2.615	15.8	10	1.25
Quercus ilex	41.787	-5.431	15.8	4	1.5
Quercus ilex	41.809	2.061	15.8	5	2.5
Quercus ilex	41.821	2.543	15.8	8.5	2.25
Quercus ilex	41.838	-2.301	15.8	5	1.75
Pinus pinaster	41.858	-3	15.8	7	1
Pinus pinaster	41.884	2.663	15.8	10	1.25
Pinus pinaster	41.918	-6.396	15.8	8	1
Quercus ilex	41.938	2.542	15.8	7.5	2
Quercus ilex	41.975	2.904	15.8	8.5	1
Quercus ilex	42.028	2.602	15.8	6	1.25
Quercus ilex	42.029	2.735	15.8	8	1.75
Quercus ilex	42.076	1.683	15.8	9	1.5
Quercus ilex	42.1	2.553	15.8	7.5	1.75
Quercus ilex	42.137	2.734	15.8	6	2.25
Pinus pinaster	42.145	-7.475	15.8	8.5	1.25
Quercus ilex	42.176	-0.627	15.8	4.5	1.75
Quercus ilex	42.176	1.112	15.8	5	2
Quercus ilex	42.182	2.758	15.8	9	1.75
Pinus pinaster	42.209	-6.105	15.8	7.5	1.25
Quercus ilex	42.227	2.697	15.8	5.5	2
Quercus ilex	42.281	2.77	15.8	6	1.5
Quercus ilex	42.299	2.697	15.8	5	1.5
Fagus sylvatica	42.361	2.43	15.8	10	3.25
Quercus ilex	42.372	1.652	15.8	4	1.25
Quercus ilex	42.425	2.83	15.8	3.5	0.5
Quercus ilex	42.454	0.191	15.8	6	2
Pinus pinaster	42.686	-8.598	15.8	10.5	1.25
Pinus pinaster	42.758	-8.683	15.8	7.5	1.25
Quercus ilex	42.777	-3.086	15.8	5	1.5
Pinus pinaster	42.803	-9.11	15.8	14.5	1.25
Quercus ilex	42.893	-3.159	15.8	6	1.5
Pinus pinaster	42.893	-3.318	15.8	6	1
Quercus ilex	42.985	-1.074	15.8	4.5	1.25
Quercus ilex	43.027	-3.687	15.8	5.5	1.5
Fagus sylvatica	43.064	-1.489	15.8	11	3
Fagus sylvatica	43.11	-5.003	15.8	11	2.75
Pinus pinaster	43.117	-8.324	15.8	8	1
Fagus sylvatica	43.127	-3.443	15.8	15.5	1.5
Pinus pinaster	43.165	-7.696	15.8	9	1.5
Pinus pinaster	43.177	-7.955	15.8	7	1
Fagus sylvatica	43.219	-6.193	15.8	14.5	2
Pinus pinaster	43.28	-8.47	15.8	10.5	1.5
Fagus sylvatica	43.289	-4.528	15.8	10	1.25
Pinus pinaster	43.298	-8.618	15.8	11.5	1.5
Pinus pinaster	43.526	-5.784	15.8	9.5	1.75
Pinus pinaster	43.588	-7.687	15.8	6	1.25
Pinus pinaster	36.568	-5.123	15.9	5	2
Quercus ilex	36.786	-5.465	15.9	5.5	1.5
Pinus pinaster	37.199	-2.538	15.9	6.5	1.5
Quercus ilex	37.496	-2.48	15.9	4	1.25
Quercus ilex	37.525	-4.335	15.9	5	1.25
Quercus ilex	37.956	-2.624	15.9	4	1.75
Quercus ilex	38.005	-6.244	15.9	5.5	2
Pinus pinaster	38.203	-4.176	15.9	6	1.5
Pinus pinaster	38.236	-2.691	15.9	8	1.5
Quercus ilex	38.283	-4.303	15.9	5.5	2
Pinus pinaster	38.307	-5.093	15.9	7.5	1.75
Pinus pinaster	38.421	-4.054	15.9	9	1.25
Quercus ilex	38.648	-0.38	15.9	4.5	2
Quercus ilex	38.782	-4.727	15.9	6	1.5
Quercus ilex	38.957	-2.838	15.9	4	1.75
Quercus ilex	39.277	-4.785	15.9	4.5	2
Pinus pinaster	39.413	-3.929	15.9	5	1.75
Quercus ilex	39.462	-4.999	15.9	4.5	2
Pinus pinaster	39.48	-5.023	15.9	6	1.25
Pinus pinaster	39.629	-4.748	15.9	6.5	1.5
Quercus ilex	40.016	-1.254	15.9	4.5	2
Pinus pinaster	40.041	-0.609	15.9	6	1.5
Quercus ilex	40.08	-5.24	15.9	5.5	1.5
Quercus ilex	40.128	-4.444	15.9	4	1.75
Quercus ilex	40.216	-4.634	15.9	6.5	2
Pinus pinaster	40.297	-6.377	15.9	8.5	2
Pinus pinaster	40.308	-6.106	15.9	7.5	1.5
Pinus pinaster	40.438	-6.253	15.9	6	0.75
Quercus ilex	40.457	-4.073	15.9	6	1.25
Quercus ilex	40.486	-5.631	15.9	5.5	1.75
Quercus ilex	40.495	-3.743	15.9	6	1.75
Quercus ilex	40.603	-3.804	15.9	5	1.5
Quercus ilex	40.672	-5.768	15.9	5	2.25
Quercus ilex	40.72	-4.681	15.9	4	1.5
Quercus ilex	40.768	-0.524	15.9	5	1.75
Quercus ilex	40.92	-3.558	15.9	6	2.25
Quercus ilex	41.161	-2.118	15.9	4.5	1.5
Pinus pinaster	41.209	-4.491	15.9	8	1.5
Quercus ilex	41.245	-2.642	15.9	5.5	1.75
Quercus ilex	41.29	0.934	15.9	7	2.25
Quercus ilex	41.318	1.017	15.9	4.5	2.25
Pinus pinaster	41.328	-4.338	15.9	7.5	1.5
Pinus pinaster	41.368	-3.957	15.9	7	1
Pinus pinaster	41.561	-3.036	15.9	6.5	1.25
Pinus pinaster	41.596	-2.52	15.9	5.5	1.25
Pinus pinaster	41.605	-2.532	15.9	6.5	1.75
Quercus ilex	41.659	2.604	15.9	7	2
Quercus ilex	41.777	-0.497	15.9	5	1.5
Quercus ilex	41.801	-2.194	15.9	5	1.75
Pinus pinaster	41.82	-6.436	15.9	8	1.25
Quercus ilex	41.852	-4.156	15.9	5.5	1.5
Pinus pinaster	41.894	-3.133	15.9	6.5	1.5
Quercus ilex	41.902	2.494	15.9	6.5	1.5
Pinus pinaster	41.912	3.049	15.9	7.5	1
Pinus pinaster	41.921	3.012	15.9	9.5	1
Pinus pinaster	41.948	2.952	15.9	10	1.5
Quercus ilex	41.971	0.321	15.9	4.5	2
Quercus ilex	42.002	2.94	15.9	12	1.5
Quercus ilex	42.036	-6.028	15.9	5.5	1.25
Pinus pinaster	42.081	-7.38	15.9	7	1
Pinus pinaster	42.09	-8.396	15.9	12.5	0.5
Quercus ilex	42.135	0.411	15.9	3	2.25
Fagus sylvatica	42.163	-2.443	15.9	10	2
Quercus ilex	42.235	2.491	15.9	5	1.5
Pinus pinaster	42.245	-6.116	15.9	5	1.5
Quercus ilex	42.289	2.588	15.9	10	1.25
Pinus pinaster	42.702	-8.219	15.9	8	1
Pinus pinaster	42.749	-3.44	15.9	4.5	1.25
Quercus ilex	42.776	-2.719	15.9	5	1.25
Pinus pinaster	42.884	-8.694	15.9	10.5	1.25
Fagus sylvatica	42.922	-1.677	15.9	9	1.25
Fagus sylvatica	43.006	-1.969	15.9	9	2
Pinus pinaster	43.02	-8.951	15.9	7.5	2
Fagus sylvatica	43.138	-1.66	15.9	15	1.5
Pinus pinaster	43.146	-8.914	15.9	7	1.25
Pinus pinaster	43.177	-7.955	15.9	7	0.75
Pinus pinaster	43.182	-9.05	15.9	9.5	1.5
Pinus pinaster	43.19	-8.68	15.9	13.5	1
Fagus sylvatica	43.215	-3.813	15.9	4.5	2
Pinus pinaster	43.235	-8.569	15.9	10	1.25
Pinus pinaster	43.259	-8.089	15.9	9.5	1.5
Pinus pinaster	43.442	-6.912	15.9	10	1.5
Pinus pinaster	43.496	-5.511	15.9	6.5	1.75
Quercus ilex	36.701	-5.239	16	3.5	1.25
Quercus ilex	36.99	-2.348	16	5.5	1.5
Quercus ilex	37.028	-4.484	16	5.5	2
Quercus ilex	37.037	-2.921	16	4.5	1.75
Pinus pinaster	37.271	-3.406	16	3	1.5
Quercus ilex	37.316	-3.395	16	7	2
Quercus ilex	37.877	-5.865	16	6	2.75
Quercus ilex	37.916	-6.293	16	5.5	2.5
Quercus ilex	37.954	-2.26	16	5	1.5
Pinus pinaster	37.967	-4.992	16	9.5	1
Pinus pinaster	38.007	-4.72	16	6.5	1.75
Quercus ilex	38.064	-6.891	16	5	2
Quercus ilex	38.148	-4.244	16	5	1.5
Pinus pinaster	38.16	-1.996	16	4.5	1
Quercus ilex	38.19	-5.569	16	4	1.75
Quercus ilex	38.195	-5.752	16	4	1.75
Quercus ilex	38.221	-5.776	16	4	2
Quercus ilex	38.239	-4.211	16	5.5	2.25
Quercus ilex	38.312	-4.132	16	6	2
Quercus ilex	38.318	-5.482	16	4.5	2.25
Quercus ilex	38.321	-4.121	16	4	1.25
Quercus ilex	38.33	-7.17	16	4	2.25
Quercus ilex	38.344	-3.172	16	4.5	1.75
Quercus ilex	38.451	-2.565	16	5	1.5
Quercus ilex	38.614	-2.678	16	5.5	2
Pinus pinaster	38.74	-4.473	16	7	1.75
Quercus ilex	38.782	-4.727	16	6	1.25
Pinus pinaster	39.084	-4.341	16	6	1.75
Pinus pinaster	39.101	-4.48	16	6	1.75
Quercus ilex	39.172	-5.107	16	4	2
Pinus pinaster	39.178	-4.748	16	6	1.5
Pinus pinaster	39.267	-5.341	16	9	1.25
Pinus pinaster	39.385	-5.311	16	6.5	1.5
Quercus ilex	39.462	-4.999	16	4.5	2
Pinus pinaster	39.517	-4.954	16	5	1.5
Pinus pinaster	39.793	-1.412	16	5	1.25
Quercus ilex	39.854	-4.707	16	6	2.25
Quercus ilex	39.986	-4.921	16	4.5	2
Quercus ilex	40.38	-3.153	16	4.5	2
Quercus ilex	40.391	-4.32	16	3.5	2
Quercus ilex	40.417	-4.391	16	6	2
Quercus ilex	40.419	-4.226	16	6.5	2
Quercus ilex	40.419	-5.393	16	4.5	2
Pinus pinaster	40.419	-6.23	16	6.5	1.25
Quercus ilex	40.483	-0.251	16	5	2
Pinus pinaster	40.526	-4.299	16	6	1.5
Quercus ilex	40.559	-0.047	16	5	1.25
Quercus ilex	40.577	0.035	16	6	1.75
Quercus ilex	40.584	-3.886	16	5.5	1.75
Quercus ilex	40.603	-3.827	16	4.5	1.5
Quercus ilex	40.623	-2.48	16	7	1.75
Quercus ilex	40.642	-2.988	16	5	2
Quercus ilex	40.703	-5.959	16	5	1.75
Quercus ilex	40.727	-4.812	16	4.5	1.75
Pinus pinaster	40.882	-2.145	16	6	1.5
Quercus ilex	41.135	-6.01	16	7	1.75
Quercus ilex	41.179	0.759	16	5.5	1.75
Quercus ilex	41.189	-2.261	16	5.5	2.25
Pinus pinaster	41.247	-4.313	16	7.5	1.5
Quercus ilex	41.265	1.078	16	8	1.75
Pinus pinaster	41.316	-1.447	16	5.5	1.75
Quercus ilex	41.439	1.971	16	8.5	2
Quercus ilex	41.477	-5.204	16	3.5	1.25
Pinus pinaster	41.487	-3.647	16	6	1.5
Pinus pinaster	41.516	-2.988	16	5.5	1
Pinus pinaster	41.552	-2.964	16	6	1.25
Pinus pinaster	41.578	-2.58	16	6	1
Quercus ilex	41.677	2.676	16	7	2.25
Quercus ilex	41.785	2.567	16	7	2
Quercus ilex	41.8	-2.025	16	4.5	1.75
Quercus ilex	41.82	2.266	16	5	2.25
Pinus pinaster	41.831	-3.12	16	7	1.75
Quercus ilex	41.902	2.554	16	10	2.25
Quercus ilex	41.919	2.409	16	10	1.75
Quercus ilex	42.022	1.104	16	5.5	2
Quercus ilex	42.037	-3.544	16	4	2
Quercus ilex	42.074	0.957	16	5.5	1.5
Quercus ilex	42.076	0.595	16	6	2.25
Pinus pinaster	42.114	-7.174	16	7.5	1
Pinus pinaster	42.163	-8.589	16	7.5	1.5
Quercus ilex	42.175	1.705	16	7	1
Quercus ilex	42.184	1.087	16	4.5	1.75
Fagus sylvatica	42.19	-2.588	16	18	3.75
Quercus ilex	42.2	2.625	16	7.5	1.75
Quercus ilex	42.256	-0.187	16	4	1.25
Fagus sylvatica	42.325	2.515	16	9.5	2
Quercus ilex	42.326	2.709	16	7	1.5
Quercus ilex	42.362	2.855	16	7.5	1.75
Pinus pinaster	42.408	-7.591	16	8	1.5
Quercus ilex	42.412	0.728	16	5.5	2.25
Fagus sylvatica	42.414	-0.861	16	9	2.25
Quercus ilex	42.443	2.94	16	7	1.25
Pinus pinaster	42.614	-9	16	8.5	1
Pinus pinaster	42.704	-8.671	16	11.5	1.75
Fagus sylvatica	42.855	-2.229	16	12.5	2
Quercus ilex	42.858	-3	16	7	2.25
Quercus ilex	42.862	-1.262	16	5	1.5
Quercus ilex	42.876	-3.024	16	5	1.25
Pinus pinaster	42.893	-8.78	16	13.5	1
Pinus pinaster	42.952	-8.007	16	16	0.5
Pinus pinaster	42.975	-9	16	9.5	1.25
Pinus pinaster	43.027	-8.473	16	9	1.25
Pinus pinaster	43.038	-9.025	16	7.5	1
Pinus pinaster	43.099	-8.46	16	9.5	1
Quercus ilex	43.211	-4.908	16	8	1.5
Pinus pinaster	43.253	-2.68	16	16	1.5
Pinus pinaster	43.275	-7.867	16	9.5	1.25
Pinus pinaster	43.399	-7.654	16	7.5	1.75
Pinus pinaster	43.481	-7.084	16	11	1.5
Pinus pinaster	43.506	-6.959	16	13	1
Pinus pinaster	43.603	-7.427	16	6	1
Pinus pinaster	36.624	-4.957	16.1	5	2
Pinus pinaster	36.751	-4.949	16.1	4.5	1
Pinus pinaster	36.963	-3.708	16.1	4	1.5
Pinus pinaster	37.154	-2.955	16.1	6	1.75
Quercus ilex	37.244	-2.786	16.1	4.5	2
Quercus ilex	37.589	-6.169	16.1	7.5	2
Quercus ilex	37.833	-5.795	16.1	5	1.75
Quercus ilex	37.843	-6.239	16.1	5	2.25
Quercus ilex	37.844	-6.716	16.1	5	2.5
Quercus ilex	37.845	-5.671	16.1	5.5	1.75
Quercus ilex	37.89	-6.328	16.1	5	2
Quercus ilex	37.94	-5.435	16.1	4	1.75
Quercus ilex	37.997	-5.733	16.1	9	2.25
Pinus pinaster	38.061	-5.246	16.1	6	2
Quercus ilex	38.081	-5.166	16.1	4.5	2
Pinus pinaster	38.087	-4.083	16.1	5	1.5
Pinus pinaster	38.102	-4.962	16.1	9	1
Quercus ilex	38.175	-4.302	16.1	4	1.5
Pinus pinaster	38.204	-1.972	16.1	4	1.75
Quercus ilex	38.231	-4.097	16.1	6	1.75
Quercus ilex	38.311	-7.09	16.1	4	1.25
Pinus pinaster	38.344	-3.378	16.1	5	1.5
Pinus pinaster	38.369	-2.37	16.1	5	1.75
Pinus pinaster	38.531	-2.197	16.1	8	0.75
Quercus ilex	38.633	-0.484	16.1	5	2
Pinus pinaster	38.639	-2.242	16.1	7	1.25
Pinus pinaster	38.702	-2.195	16.1	4	1.25
Quercus ilex	38.776	-6.928	16.1	4.5	2.5
Pinus pinaster	39.091	-4.503	16.1	5.5	2.25
Pinus pinaster	39.091	-4.503	16.1	6	2
Pinus pinaster	39.102	-4.399	16.1	6	1.75
Pinus pinaster	39.169	-4.725	16.1	8.5	1
Pinus pinaster	39.173	-4.482	16.1	7	2
Pinus pinaster	39.413	-3.929	16.1	5	1.5
Quercus ilex	39.462	-5.011	16.1	5	2
Pinus pinaster	39.499	-4.326	16.1	8	1.5
Quercus ilex	39.537	-7.162	16.1	4.5	2.25
Quercus ilex	39.583	-6.264	16.1	4.5	1.5
Pinus pinaster	39.602	-4.724	16.1	8	1.25
Quercus ilex	39.854	-6.733	16.1	5.5	2.5
Pinus pinaster	39.89	-0.754	16.1	7	1.25
Quercus ilex	40.082	-0.08	16.1	4.5	2.25
Quercus ilex	40.238	-4.328	16.1	7	1.75
Quercus ilex	40.26	-4.693	16.1	6	2
Quercus ilex	40.281	-4.506	16.1	6.5	1.75
Pinus pinaster	40.372	-6.126	16.1	9.5	1.25
Pinus pinaster	40.379	-4.543	16.1	5	1.5
Pinus pinaster	40.387	-6.397	16.1	6	1
Quercus ilex	40.41	-4.214	16.1	5	2
Pinus pinaster	40.516	-4.452	16.1	6	1
Quercus ilex	40.638	-3.993	16.1	3.5	2
Quercus ilex	40.647	-3.923	16.1	4	1.75
Quercus ilex	40.822	-3.32	16.1	6	1.75
Quercus ilex	40.921	-6.126	16.1	6	1.25
Quercus ilex	41.011	-2.667	16.1	5.5	1.5
Quercus ilex	41.155	0.95	16.1	8	1.5
Quercus ilex	41.189	-2.32	16.1	4.5	1.5
Pinus pinaster	41.256	-4.349	16.1	4.5	1
Quercus ilex	41.541	-3.587	16.1	4	1.75
Pinus pinaster	41.56	-2.688	16.1	6	1
Quercus ilex	41.567	-2.208	16.1	5	1.5
Pinus pinaster	41.749	-2.591	16.1	10	0.75
Quercus ilex	41.793	2.399	16.1	7.5	1.5
Fagus sylvatica	41.811	2.386	16.1	7	1.5
Quercus ilex	41.821	2.567	16.1	13	1.75
Quercus ilex	41.974	2.554	16.1	11	1.25
